fecha,ipc_imp,tcn,ln_ipc_imp,ln_tcn,dln_ipc_imp,dln_tcn
2020-04-01,109,6510.182631578948,4.6913478822291435,8.781122788815091,-0.008222979180432688,-0.01015885125606708
2020-05-01,108.9,6589.564166666667,4.690430029938915,8.793242489750574,-9.178522902288933e-4,0.012119700935482314
2020-06-01,109.1,6708.491904761904,4.692264892839025,8.811129451316212,0.0018348629001101457,0.017886961565638515
2020-07-01,109.9,6900.7300000000005,4.699570861409576,8.83938248209068,0.0073059685705514354,0.028253030774468613
2020-08-01,110.6,6950.949285714286,4.7059200890882344,8.846633517104122,0.006349227678658309,0.007251035013441154
2020-09-01,110.9,6984.941904761904,4.7086288943563215,8.851511954514299,0.0027088052680870334,0.004878437410177128
2020-10-01,111.1,7018.63590909091,4.7104306966455844,8.856324163193948,0.001801802289262966,0.004812208679648933
2020-11-01,111.5,7031.828095238096,4.7140245909001735,8.858201992996536,0.003593894254589003,0.0018778298025878826
2020-12-01,111.6,6943.981249999999,4.71492104994721,8.84563055616373,8.96459047036835e-4,-0.012571436832805816
2021-01-01,111.6,6902.8255,4.71492104994721,8.839686099519698,0,-0.005944456644032314
2021-02-01,111.8,6723.152,4.716711560720999,8.813312371167793,0.0017905107737883341,-0.026373728351904546
2021-03-01,112.8,6539.748409090909,4.725616339063959,8.785653974153307,0.008904778342960107,-0.027658397014485914
2021-04-01,112.8,6410.748750000001,4.725616339063959,8.765731352765384,0,-0.019922621387923556
2021-05-01,114.2,6717.37975,4.73795129722191,8.812453439324583,0.01233495815795127,0.04672208655919974
2021-06-01,115.5,6744.511818181819,4.749270529961848,8.816484389177726,0.011319232739937846,0.004030949853142118
2021-07-01,117.9,6848.176818181819,4.769836807543325,8.831737737900301,0.020566277581477443,0.015253348722575666
2021-08-01,118.6,6926.457727272727,4.775756486563625,8.84310381103632,0.005919679020299995,0.011366073136018784
2021-09-01,119.1,6898.755952380951,4.779963476361254,8.839096377573552,0.00420698979762868,-0.004007433462767551
2021-10-01,122.1,6907.006190476191,4.804840381116659,8.840291565349784,0.024876904755404716,0.0011951877762310659
2021-11-01,122.7,6855.647045454545,4.809742351716865,8.832827977834352,0.004901970600206695,-0.0074635875154314135
2021-12-01,121.8,6815.5428571428565,4.802380355275797,8.826960997178766,-0.007361996441068719,-0.005866980655586218
2022-01-01,123.6,6986.959047619048,4.817050545023591,8.851800697310004,0.014670189747794105,0.024839700131238374
2022-02-01,126.1,6966.151315789474,4.837075242970874,8.848818172738472,0.020024697947283343,-0.0029825245715322524
2022-03-01,128.3,6962.944130434782,4.8543712716215905,8.848357671132499,0.017296028650716444,-4.605016059731071e-4
